date,GSPC_close,GSPC_volume,IXIC_close,IXIC_volume,DJI_close,DJI_volume,RUT_close,RUT_volume
1998-12-07,1187.699951,671200000,2040.640015,810730000,9070.469727,53310000.0,401.170013,671200000
1998-12-08,1181.380005,727700000,2034.75,918890000,9027.980469,79240000.0,401.480011,727700000
1998-12-09,1183.48999,694200000,2050.419922,855750000,9009.19043,80310000.0,401.959991,694200000
1998-12-10,1165.02002,748600000,2015.959961,870690000,8841.580078,95150000.0,396.5,748600000
1998-12-11,1166.459961,688900000,2029.310059,783340000,8821.759766,71700000.0,395.369995,688900000
1998-12-14,1141.199951,741800000,1966.920044,742440000,8695.599609,71520000.0,387.940002,741800000
1998-12-15,1162.829956,777900000,2012.599976,766690000,8823.299805,77340000.0,389.570007,777900000
1998-12-16,1161.939941,725500000,2009.359985,840980000,8790.599609,70310000.0,389.850006,725500000
1998-12-17,1179.97998,739400000,2043.880005,791620000,8875.820313,71750000.0,393.779999,739400000
1998-12-18,1188.030029,839600000,2086.139893,901530000,8903.629883,95150000.0,397.420013,839600000
1998-12-21,1202.839966,744800000,2138.030029,958380000,8988.849609,77840000.0,401.829987,744800000
1998-12-22,1203.569946,680500000,2120.97998,906740000,9044.459961,58510000.0,400.23999,680500000
1998-12-23,1228.540039,697500000,2172.540039,965290000,9202.030273,58320000.0,404.790009,697500000
1998-12-24,1226.27002,246980000,2163.040039,443630000,9217.990234,20210000.0,405.559998,246980000
1998-12-28,1225.48999,531560000,2180.300049,861880000,9226.75,45910000.0,408.279999,531560000
1998-12-29,1241.810059,586490000,2181.77002,911180000,9320.980469,51150000.0,410.410004,586490000
1998-12-30,1231.930054,594220000,2166.949951,919770000,9274.639648,48250000.0,411.910004,594220000
1998-12-31,1229.22998,719200000,2192.689941,886630000,9181.429688,53400000.0,421.959991,719200000
1999-01-04,1228.099976,877000000,2208.050049,936660000,9184.269531,89410000.0,421.26001,877000000
1999-01-05,1244.780029,775000000,2251.27002,948350000,9311.19043,79860000.0,422.089996,775000000
1999-01-06,1272.339966,986900000,2320.860107,1252650000,9544.969727,103340000.0,427.790009,986900000
1999-01-07,1269.72998,863000000,2326.090088,1200900000,9537.759766,88290000.0,427.829987,863000000
1999-01-08,1275.089966,937800000,2344.409912,1286690000,9643.320313,103250000.0,431.230011,937800000
1999-01-11,1263.880005,818000000,2384.590088,1140930000,9619.889648,98720000.0,433.130005,818000000
1999-01-12,1239.51001,800200000,2320.75,1107300000,9474.679688,95680000.0,427.359985,800200000
1999-01-13,1234.400024,931500000,2316.810059,1195470000,9349.55957,109060000.0,424.859985,931500000
1999-01-14,1212.189941,797200000,2276.820068,1012270000,9120.929688,90510000.0,420.100006,797200000
1999-01-15,1243.26001,798100000,2348.199951,1001160000,9340.549805,79440000.0,427.049988,798100000
1999-01-19,1252.0,785500000,2408.169922,1057490000,9355.219727,76360000.0,430.890015,785500000
1999-01-20,1256.619995,905700000,2415.48999,1280980000,9335.910156,105220000.0,430.619995,905700000
1999-01-21,1235.160034,871800000,2344.719971,1083860000,9264.080078,98340000.0,424.049988,871800000
1999-01-22,1225.189941,785900000,2338.879883,1014740000,9120.669922,93640000.0,422.440002,785900000
1999-01-25,1233.97998,723900000,2369.310059,870960000,9203.320313,89250000.0,422.109985,723900000
1999-01-26,1252.310059,896400000,2433.409912,1030160000,9324.580078,90780000.0,425.329987,896400000
1999-01-27,1243.170044,893800000,2407.139893,1034480000,9200.230469,88800000.0,421.119995,893800000
1999-01-28,1265.369995,848800000,2477.340088,1013890000,9281.330078,80490000.0,423.970001,848800000
1999-01-29,1279.640015,917000000,2505.889893,1057120000,9358.830078,86050000.0,427.220001,917000000
1999-02-01,1273.0,799400000,2510.090088,957110000,9345.700195,77790000.0,426.079987,799400000
1999-02-02,1261.98999,845500000,2463.419922,963710000,9274.120117,82520000.0,421.730011,845500000
1999-02-03,1272.069946,876500000,2493.409912,1057010000,9366.80957,89760000.0,423.73999,876500000
1999-02-04,1248.48999,854400000,2410.070068,1099190000,9304.5,88340000.0,417.790009,854400000
1999-02-05,1239.400024,872000000,2373.620117,1013740000,9304.240234,88360000.0,412.720001,872000000
1999-02-08,1243.77002,705400000,2404.919922,881780000,9291.110352,72880000.0,411.329987,705400000
1999-02-09,1216.140015,736000000,2310.790039,909780000,9133.030273,73550000.0,403.130005,736000000
1999-02-10,1223.550049,721400000,2309.5,915620000,9177.30957,86030000.0,397.959991,721400000
1999-02-11,1254.040039,815800000,2405.550049,961760000,9363.459961,87430000.0,406.160004,815800000
1999-02-12,1230.130005,691500000,2321.889893,837560000,9274.889648,78430000.0,398.440002,691500000
1999-02-16,1241.869995,653760000,2313.870117,819240000,9297.030273,76970000.0,396.399994,653760000
1999-02-17,1224.030029,735100000,2248.909912,902780000,9195.469727,83350000.0,389.540009,735100000
1999-02-18,1237.280029,742400000,2260.550049,859910000,9298.629883,75070000.0,391.089996,742400000
1999-02-19,1239.219971,700000000,2283.600098,813480000,9339.950195,73110000.0,392.299988,700000000
1999-02-22,1272.140015,718500000,2342.01001,843510000,9552.679688,81950000.0,397.820007,718500000
1999-02-23,1271.180054,781100000,2376.350098,912110000,9544.419922,84810000.0,399.01001,781100000
1999-02-24,1253.410034,782000000,2339.379883,931090000,9399.669922,82630000.0,395.26001,782000000
1999-02-25,1245.02002,740500000,2326.820068,858700000,9366.339844,80780000.0,392.690002,740500000
1999-02-26,1238.329956,784600000,2288.030029,901170000,9306.580078,81460000.0,392.26001,784600000
1999-03-01,1236.160034,699500000,2295.179932,770800000,9324.780273,104740000.0,394.390015,699500000
1999-03-02,1225.5,753600000,2259.030029,894020000,9297.610352,79710000.0,394.429993,753600000
1999-03-03,1227.699951,751700000,2265.199951,864380000,9275.879883,74640000.0,391.950012,751700000
1999-03-04,1246.640015,770900000,2292.889893,889430000,9467.400391,110950000.0,394.019989,770900000
1999-03-05,1275.469971,834900000,2337.110107,859200000,9736.080078,97210000.0,398.01001,834900000
1999-03-08,1282.72998,714600000,2397.620117,970750000,9727.610352,78540000.0,400.059998,714600000
1999-03-09,1279.839966,803700000,2392.939941,1032900000,9693.759766,96620000.0,399.200012,803700000
1999-03-10,1286.839966,841900000,2406.0,936670000,9772.839844,90040000.0,401.119995,841900000
1999-03-11,1297.680054,904800000,2412.25,1033580000,9897.44043,97870000.0,401.079987,904800000
1999-03-12,1294.589966,825800000,2381.530029,918410000,9876.349609,97760000.0,398.380005,825800000
1999-03-15,1307.26001,727200000,2431.439941,851480000,9958.769531,78860000.0,400.839996,727200000
1999-03-16,1306.380005,751900000,2439.27002,977210000,9930.469727,74480000.0,399.170013,751900000
1999-03-17,1297.819946,752300000,2428.969971,854320000,9879.410156,84570000.0,398.429993,752300000
1999-03-18,1316.550049,831000000,2462.959961,937430000,9997.620117,86480000.0,399.549988,831000000
1999-03-19,1299.290039,914700000,2421.27002,1054880000,9903.549805,117430000.0,396.579987,914700000
1999-03-22,1297.01001,658200000,2395.939941,874200000,9890.509766,61210000.0,393.200012,658200000
1999-03-23,1262.140015,811300000,2322.840088,976000000,9671.830078,87510000.0,383.369995,811300000
1999-03-24,1268.589966,761900000,2365.280029,856520000,9666.839844,72990000.0,384.399994,761900000
1999-03-25,1289.98999,784200000,2434.800049,939490000,9836.389648,80470000.0,392.98999,784200000
1999-03-26,1282.800049,707200000,2419.169922,831140000,9822.240234,66210000.0,393.920013,707200000
1999-03-29,1310.170044,747900000,2492.840088,876200000,10006.780273,69040000.0,399.76001,747900000
1999-03-30,1300.75,729000000,2480.290039,896110000,9913.259766,73970000.0,398.779999,729000000
1999-03-31,1286.369995,924300000,2461.399902,1101200000,9786.160156,111740000.0,397.630005,924300000
1999-04-01,1293.719971,703000000,2493.370117,848680000,9832.509766,68310000.0,398.73999,703000000
1999-04-05,1321.119995,695800000,2560.060059,977920000,10007.330078,71120000.0,402.290009,695800000
1999-04-06,1317.890015,787500000,2563.169922,1113990000,9963.490234,74900000.0,401.079987,787500000
1999-04-07,1326.890015,816400000,2544.429932,1272750000,10085.30957,95470000.0,397.769989,816400000
1999-04-08,1343.97998,850500000,2573.389893,1145880000,10197.700195,91210000.0,399.890015,850500000
1999-04-09,1348.349976,716100000,2593.050049,1091380000,10173.839844,79950000.0,405.859985,716100000
1999-04-12,1358.630005,810800000,2598.810059,1143330000,10339.509766,84540000.0,412.320007,810800000
1999-04-13,1349.819946,810900000,2583.5,1341700000,10395.009766,88310000.0,417.23999,810900000
1999-04-14,1328.439941,952000000,2507.280029,1416190000,10411.660156,107230000.0,417.390015,952000000
1999-04-15,1322.849976,1089800000,2521.77002,1233960000,10462.719727,137100000.0,417.769989,1089800000
1999-04-16,1319.0,1002300000,2484.040039,1027070000,10493.889648,113560000.0,421.579987,1002300000
1999-04-19,1289.47998,1214400000,2345.610107,1200990000,10440.530273,145000000.0,412.410004,1214400000
1999-04-20,1306.170044,985400000,2409.639893,1143740000,10448.549805,113400000.0,415.339996,985400000
1999-04-21,1336.119995,920000000,2489.080078,1125280000,10581.419922,95180000.0,426.570007,920000000
1999-04-22,1358.819946,927900000,2561.610107,1110460000,10727.179688,107780000.0,428.850006,927900000
1999-04-23,1356.849976,744900000,2590.689941,1049670000,10689.669922,106990000.0,431.730011,744900000
1999-04-26,1360.040039,712000000,2652.050049,1050470000,10718.589844,86860000.0,434.970001,712000000
1999-04-27,1362.800049,891700000,2602.409912,1132010000,10831.709961,103340000.0,435.160004,891700000
1999-04-28,1350.910034,951700000,2550.370117,1000820000,10845.450195,99540000.0,433.529999,951700000
1999-04-29,1342.829956,1003600000,2528.439941,1005650000,10878.379883,104670000.0,432.850006,1003600000
1999-04-30,1335.180054,936500000,2542.860107,994460000,10789.040039,122040000.0,432.809998,936500000
1999-05-03,1354.630005,811400000,2535.580078,866010000,11014.69043,94430000.0,433.279999,811400000
1999-05-04,1332.0,933100000,2485.120117,921730000,10886.110352,105900000.0,432.589996,933100000
1999-05-05,1347.310059,913500000,2534.449951,1038730000,10955.410156,110840000.0,434.269989,913500000
1999-05-06,1332.050049,875400000,2472.280029,909640000,10946.820313,118310000.0,433.380005,875400000
1999-05-07,1345.0,814900000,2503.620117,867050000,11031.589844,91890000.0,436.109985,814900000
1999-05-10,1340.300049,773300000,2526.389893,831130000,11007.25,91670000.0,441.850006,773300000
1999-05-11,1355.609985,836100000,2566.679932,954690000,11026.150391,95280000.0,446.809998,836100000
1999-05-12,1364.0,825500000,2606.540039,1032500000,11000.370117,93550000.0,449.26001,825500000
1999-05-13,1367.560059,796900000,2582.0,1069560000,11107.19043,86560000.0,450.839996,796900000
1999-05-14,1337.800049,727800000,2527.860107,936350000,10913.320313,88150000.0,443.130005,727800000
1999-05-17,1339.48999,665500000,2561.840088,787680000,10853.469727,78880000.0,441.350006,665500000
1999-05-18,1333.319946,753400000,2558.360107,862100000,10836.950195,95790000.0,442.450012,753400000
1999-05-19,1344.22998,801100000,2577.399902,964350000,10887.389648,83780000.0,446.140015,801100000
1999-05-20,1338.829956,752200000,2542.22998,1004770000,10866.740234,77580000.0,448.019989,752200000
1999-05-21,1330.290039,686600000,2520.139893,889330000,10829.280273,79810000.0,449.140015,686600000
1999-05-24,1306.650024,754700000,2453.659912,919880000,10654.669922,92340000.0,440.390015,754700000
1999-05-25,1284.400024,826700000,2380.899902,1048510000,10531.089844,89820000.0,434.450012,826700000
1999-05-26,1304.76001,870800000,2427.179932,1099420000,10702.160156,97200000.0,435.410004,870800000
1999-05-27,1281.410034,811400000,2419.149902,834390000,10466.929688,98020000.0,432.920013,811400000
1999-05-28,1301.839966,649960000,2470.52002,681570000,10559.740234,72820000.0,438.679993,649960000
1999-06-01,1294.26001,683800000,2412.030029,743680000,10596.259766,84670000.0,437.459991,683800000
1999-06-02,1294.810059,728000000,2432.409912,895580000,10577.889648,79170000.0,436.73999,728000000
1999-06-03,1299.540039,719600000,2403.320068,819310000,10663.69043,71280000.0,435.980011,719600000
1999-06-04,1327.75,694500000,2478.340088,885690000,10799.839844,87580000.0,442.329987,694500000
1999-06-07,1334.52002,664300000,2524.209961,874770000,10909.379883,84220000.0,446.649994,664300000
1999-06-08,1317.329956,685900000,2474.560059,847720000,10765.639648,80040000.0,443.76001,685900000
1999-06-09,1318.640015,662000000,2519.350098,841720000,10690.290039,77250000.0,445.190002,662000000
1999-06-10,1302.819946,716500000,2484.620117,796410000,10621.269531,86330000.0,442.269989,716500000
1999-06-11,1293.640015,698200000,2447.879883,755120000,10490.509766,77530000.0,438.01001,698200000
1999-06-14,1294.0,669400000,2398.310059,835470000,10563.330078,67040000.0,431.529999,669400000
1999-06-15,1301.160034,696600000,2414.669922,837020000,10594.990234,73190000.0,434.01001,696600000
1999-06-16,1330.410034,806800000,2517.830078,1026530000,10784.950195,86490000.0,441.200012,806800000
1999-06-17,1339.900024,700300000,2544.149902,892380000,10841.629883,70150000.0,443.380005,700300000
1999-06-18,1342.839966,914500000,2563.439941,978110000,10855.55957,111100000.0,445.049988,914500000
1999-06-21,1349.0,686600000,2630.280029,903880000,10815.980469,74690000.0,449.440002,686600000
1999-06-22,1335.880005,716500000,2580.26001,1002260000,10721.629883,67370000.0,447.329987,716500000
1999-06-23,1333.060059,731800000,2598.120117,950570000,10666.860352,68710000.0,447.040009,731800000
1999-06-24,1315.780029,690400000,2553.98999,911730000,10534.830078,78750000.0,443.160004,690400000
1999-06-25,1315.310059,623460000,2552.649902,767890000,10552.55957,62020000.0,443.109985,623460000
1999-06-28,1331.349976,652910000,2602.439941,761900000,10655.150391,71640000.0,448.609985,652910000
1999-06-29,1351.449951,820100000,2642.110107,952190000,10815.349609,82390000.0,454.079987,820100000
1999-06-30,1372.709961,1117000000,2686.120117,1328060000,10970.799805,125380000.0,457.679993,1117000000
1999-07-01,1380.959961,843400000,2706.179932,1093090000,11066.419922,100670000.0,454.420013,843400000
1999-07-02,1391.219971,613570000,2741.02002,850020000,11139.240234,65820000.0,456.51001,613570000
1999-07-06,1388.119995,722900000,2736.780029,1135620000,11135.120117,78110000.0,456.549988,722900000
1999-07-07,1395.859985,791200000,2743.040039,1033750000,11187.360352,81750000.0,452.690002,791200000
1999-07-08,1394.420044,830600000,2771.860107,1048380000,11126.889648,97370000.0,454.75,830600000
1999-07-09,1403.280029,701000000,2793.070068,927180000,11193.700195,88430000.0,457.980011,701000000
1999-07-12,1399.099976,685300000,2790.439941,981370000,11200.980469,75300000.0,459.299988,685300000
1999-07-13,1393.560059,736000000,2778.22998,995390000,11175.019531,80110000.0,458.109985,736000000
1999-07-14,1398.170044,756100000,2818.129883,1071090000,11148.099609,72720000.0,461.459991,756100000
1999-07-15,1409.619995,818800000,2839.370117,1119320000,11186.410156,83290000.0,465.799988,818800000
1999-07-16,1418.780029,714100000,2864.47998,1052960000,11209.839844,80450000.0,465.26001,714100000
1999-07-19,1407.650024,642330000,2830.290039,945950000,11187.679688,79780000.0,461.369995,642330000
1999-07-20,1377.099976,754800000,2732.179932,1081290000,10996.129883,88320000.0,453.549988,754800000
1999-07-21,1379.290039,785500000,2761.77002,1019080000,11002.780273,85190000.0,454.630005,785500000
1999-07-22,1360.969971,771700000,2684.439941,1038620000,10969.219727,84310000.0,451.48999,771700000
1999-07-23,1356.939941,630580000,2692.399902,922040000,10910.959961,64990000.0,448.380005,630580000
1999-07-26,1347.76001,613450000,2619.189941,843850000,10863.160156,69510000.0,442.869995,613450000
1999-07-27,1362.839966,723800000,2679.330078,997520000,10979.040039,73550000.0,446.480011,723800000
1999-07-28,1365.400024,690900000,2705.840088,964880000,10972.070313,65370000.0,446.609985,690900000
1999-07-29,1341.030029,770100000,2640.01001,917000000,10791.290039,74600000.0,441.579987,770100000
1999-07-30,1328.719971,736800000,2638.48999,877260000,10655.150391,82550000.0,444.769989,736800000
1999-08-02,1328.050049,649550000,2623.629883,754220000,10645.959961,68670000.0,442.630005,649550000
1999-08-03,1322.180054,739600000,2587.98999,1013500000,10677.30957,76710000.0,436.279999,739600000
1999-08-04,1305.329956,789300000,2540.0,964170000,10674.769531,88660000.0,429.700012,789300000
1999-08-05,1313.709961,859300000,2565.830078,1167110000,10793.820313,124250000.0,429.75,859300000
1999-08-06,1300.290039,698900000,2547.969971,813730000,10714.030273,84820000.0,428.040009,698900000
1999-08-09,1297.800049,684300000,2518.97998,748210000,10707.700195,81310000.0,425.890015,684300000
1999-08-10,1281.430054,836200000,2490.110107,978230000,10655.150391,98920000.0,422.820007,836200000
1999-08-11,1301.930054,792300000,2564.97998,911460000,10787.799805,85160000.0,428.190002,792300000
1999-08-12,1298.160034,745600000,2549.48999,916770000,10789.389648,71310000.0,428.820007,745600000
1999-08-13,1327.680054,691700000,2637.810059,934220000,10973.650391,77850000.0,434.049988,691700000
1999-08-16,1330.77002,583550000,2645.280029,781570000,11046.790039,65130000.0,433.820007,583550000
1999-08-17,1344.160034,691500000,2671.22998,898390000,11117.080078,84280000.0,436.0,691500000
1999-08-18,1332.839966,682800000,2657.72998,1045290000,10991.379883,85320000.0,433.100006,682800000
1999-08-19,1323.589966,684200000,2621.429932,868280000,10963.839844,87200000.0,432.769989,684200000
1999-08-20,1336.609985,661200000,2648.330078,795140000,11100.610352,104090000.0,434.380005,661200000
1999-08-23,1360.219971,682600000,2719.570068,915630000,11299.759766,85070000.0,437.25,682600000
1999-08-24,1363.5,732700000,2752.370117,1032160000,11283.299805,83020000.0,437.119995,732700000
1999-08-25,1381.790039,864600000,2805.600098,1035950000,11326.040039,99870000.0,437.859985,864600000
1999-08-26,1362.01001,719000000,2774.620117,1100060000,11198.450195,74930000.0,436.019989,719000000
1999-08-27,1348.27002,570050000,2758.899902,806090000,11090.169922,60340000.0,432.450012,570050000
1999-08-30,1324.02002,597900000,2712.689941,795940000,10914.129883,70320000.0,427.359985,597900000
1999-08-31,1320.410034,861700000,2739.350098,970590000,10829.280273,100530000.0,427.829987,861700000
1999-09-01,1331.069946,708200000,2750.800049,919330000,10937.879883,80830000.0,430.98999,708200000
1999-09-02,1319.109985,687100000,2734.23999,836160000,10843.209961,77110000.0,427.420013,687100000
1999-09-03,1357.23999,663200000,2843.110107,910410000,11078.450195,79660000.0,435.970001,663200000
1999-09-07,1350.449951,715300000,2837.26001,911230000,11034.129883,79910000.0,438.23999,715300000
1999-09-08,1344.150024,791200000,2808.73999,1005950000,11036.339844,86070000.0,435.899994,791200000
1999-09-09,1347.660034,773900000,2852.02002,1029970000,11079.400391,78920000.0,437.769989,773900000
1999-09-10,1351.660034,808500000,2887.060059,1129430000,11028.429688,70470000.0,441.190002,808500000
1999-09-13,1344.130005,657900000,2844.77002,984440000,11030.330078,67130000.0,439.649994,657900000
1999-09-14,1336.290039,734500000,2868.290039,1013000000,10910.330078,74200000.0,438.23999,734500000
1999-09-15,1317.969971,787300000,2814.169922,1059050000,10801.419922,78970000.0,436.329987,787300000
1999-09-16,1318.47998,739000000,2806.719971,960310000,10737.459961,77200000.0,430.25,739000000
1999-09-17,1335.420044,861900000,2869.620117,1005060000,10803.629883,102600000.0,434.450012,861900000
1999-09-20,1335.530029,568000000,2886.149902,803340000,10823.900391,57670000.0,433.200012,568000000
1999-09-21,1307.579956,817300000,2821.100098,1035910000,10598.469727,82630000.0,426.5,817300000
1999-09-22,1310.51001,822200000,2858.159912,1029880000,10524.070313,95220000.0,427.529999,822200000
1999-09-23,1280.410034,890800000,2749.830078,1170630000,10318.589844,99500000.0,420.209991,890800000
1999-09-24,1277.359985,872800000,2740.409912,1152000000,10279.330078,94080000.0,417.089996,872800000
1999-09-27,1283.310059,780600000,2761.75,942310000,10303.389648,79050000.0,421.859985,780600000
1999-09-28,1282.199951,885400000,2756.25,1103400000,10275.530273,93520000.0,418.48999,885400000
1999-09-29,1268.369995,856000000,2730.27002,1121110000,10213.480469,88810000.0,421.519989,856000000
1999-09-30,1282.709961,1017600000,2746.159912,1210570000,10336.950195,108360000.0,427.299988,1017600000
1999-10-01,1282.810059,896200000,2736.850098,973610000,10273.0,109890000.0,423.529999,896200000
1999-10-04,1304.599976,803300000,2795.969971,914660000,10401.230469,99080000.0,426.609985,803300000
1999-10-05,1301.349976,965700000,2799.669922,1193260000,10400.589844,118510000.0,426.01001,965700000
1999-10-06,1325.400024,895200000,2857.209961,1170050000,10588.339844,100930000.0,429.76001,895200000
1999-10-07,1317.640015,827800000,2860.699951,1216890000,10537.049805,87860000.0,428.109985,827800000
1999-10-08,1336.02002,897300000,2886.570068,1035030000,10649.759766,96890000.0,427.709991,897300000
1999-10-11,1335.209961,655900000,2915.949951,873260000,10648.179688,71710000.0,430.190002,655900000
1999-10-12,1313.040039,778300000,2872.429932,1004090000,10417.05957,77470000.0,424.679993,778300000
1999-10-13,1285.550049,821500000,2801.27002,1004720000,10232.160156,92230000.0,419.320007,821500000
1999-10-14,1283.420044,892300000,2806.840088,1015490000,10286.610352,10030000.0,419.309998,892300000
1999-10-15,1247.410034,912600000,2731.830078,1074740000,10019.709961,114640000.0,414.700012,912600000
1999-10-18,1254.130005,818700000,2689.149902,997350000,10116.280273,91680000.0,408.899994,818700000
1999-10-19,1261.319946,905700000,2688.179932,1093110000,10204.929688,99720000.0,410.929993,905700000
1999-10-20,1289.430054,928800000,2788.129883,1053700000,10392.360352,111750000.0,413.940002,928800000
1999-10-21,1283.609985,1012500000,2801.949951,1123220000,10297.69043,188050000.0,414.269989,1012500000
1999-10-22,1301.650024,959200000,2816.52002,1175300000,10470.25,127480000.0,418.690002,959200000
1999-10-25,1293.630005,777000000,2815.949951,933190000,10349.929688,99380000.0,417.76001,777000000
1999-10-26,1281.910034,878300000,2811.469971,1067420000,10302.129883,116660000.0,415.790009,878300000
1999-10-27,1296.709961,950100000,2802.52002,1075340000,10394.889648,108010000.0,416.769989,950100000
1999-10-28,1342.439941,1135100000,2875.219971,1249160000,10622.530273,144440000.0,422.809998,1135100000
1999-10-29,1362.930054,1120500000,2966.429932,1441380000,10729.860352,136620000.0,428.640015,1120500000
1999-11-01,1354.119995,861000000,2967.649902,1076080000,10648.509766,150060000.0,431.820007,861000000
1999-11-02,1347.73999,904500000,2981.629883,1248540000,10581.839844,143460000.0,432.390015,904500000
1999-11-03,1354.930054,914400000,3028.51001,1339050000,10609.05957,153890000.0,438.459991,914400000
1999-11-04,1362.640015,981700000,3055.949951,1364610000,10639.639648,195700000.0,439.899994,981700000
1999-11-05,1370.22998,1007300000,3102.290039,1346320000,10704.480469,171660000.0,442.410004,1007300000
1999-11-08,1377.01001,806800000,3143.969971,1300800000,10718.849609,213120000.0,445.070007,806800000
1999-11-09,1365.280029,854300000,3125.040039,1470420000,10617.320313,168950000.0,446.279999,854300000
1999-11-10,1373.459961,984700000,3155.959961,1433250000,10597.740234,148240000.0,448.720001,984700000
1999-11-11,1381.459961,891300000,3197.290039,1382840000,10595.299805,130060000.0,447.48999,891300000
1999-11-12,1396.060059,900200000,3221.149902,1409070000,10769.320313,158320000.0,449.690002,900200000
1999-11-15,1394.390015,795700000,3219.540039,1283340000,10760.75,130860000.0,452.970001,795700000
1999-11-16,1420.069946,942200000,3295.52002,1486980000,10932.330078,162770000.0,456.880005,942200000
1999-11-17,1410.709961,960000000,3269.389893,1652650000,10883.089844,157130000.0,457.070007,960000000
1999-11-18,1424.939941,1022800000,3347.110107,1592920000,11035.700195,165080000.0,462.040009,1022800000
1999-11-19,1422.0,893800000,3369.25,1422350000,11003.889648,157690000.0,461.269989,893800000
1999-11-22,1420.939941,873500000,3392.560059,1374760000,11089.519531,181940000.0,460.769989,873500000
1999-11-23,1404.640015,926100000,3342.870117,1456310000,10995.629883,159840000.0,454.450012,926100000
1999-11-24,1417.079956,734800000,3420.5,1290550000,11008.169922,132160000.0,455.929993,734800000
1999-11-26,1416.619995,312120000,3447.810059,730780000,10988.910156,64240000.0,458.940002,312120000
1999-11-29,1407.829956,866100000,3421.370117,1543750000,10947.919922,148330000.0,456.950012,866100000
1999-11-30,1388.910034,951500000,3336.159912,1548680000,10877.80957,157390000.0,454.079987,951500000
1999-12-01,1397.719971,884000000,3353.709961,1434310000,10998.389648,145820000.0,453.670013,884000000
1999-12-02,1409.040039,900700000,3452.780029,1458170000,11039.05957,132560000.0,460.440002,900700000
1999-12-03,1433.300049,1006400000,3520.629883,1539060000,11286.179688,167790000.0,464.579987,1006400000
1999-12-06,1423.329956,916800000,3546.01001,1373230000,11225.009766,134760000.0,465.75,916800000
1999-12-07,1409.170044,1085800000,3586.919922,1564600000,11106.650391,169040000.0,465.700012,1085800000
1999-12-08,1403.880005,957000000,3586.080078,1676620000,11068.120117,148810000.0,468.839996,957000000
1999-12-09,1408.109985,1122100000,3594.169922,1787570000,11134.790039,177980000.0,464.899994,1122100000
1999-12-10,1417.040039,987200000,3620.23999,1594040000,11224.700195,170110000.0,466.709991,987200000
1999-12-13,1415.219971,977600000,3658.169922,1582860000,11192.589844,149860000.0,470.380005,977600000
1999-12-14,1403.170044,1027800000,3571.659912,1596410000,11160.169922,200620000.0,462.75,1027800000
1999-12-15,1413.329956,1033900000,3621.949951,1648290000,11225.320313,234240000.0,461.320007,1033900000
1999-12-16,1418.780029,1070300000,3715.060059,1430310000,11244.889648,190760000.0,465.26001,1070300000
1999-12-17,1421.030029,1349800000,3753.060059,1572710000,11257.429688,274050000.0,466.209991,1349800000
1999-12-20,1418.089966,904600000,3783.870117,1324450000,11144.269531,131240000.0,467.190002,904600000
1999-12-21,1433.430054,963500000,3911.149902,1486980000,11200.540039,141380000.0,475.790009,963500000
1999-12-22,1436.130005,850000000,3937.300049,1473570000,11203.599609,115110000.0,477.940002,850000000
1999-12-23,1458.339966,728600000,3969.439941,1272680000,11405.759766,97860000.0,482.429993,728600000
1999-12-27,1457.099976,722600000,3975.379883,1154650000,11391.080078,111500000.0,484.459991,722600000
1999-12-28,1457.660034,655400000,3972.110107,1237130000,11476.709961,91560000.0,488.480011,655400000
1999-12-29,1463.459961,567860000,4041.459961,1158430000,11484.660156,69880000.0,497.01001,567860000
1999-12-30,1464.469971,554680000,4036.870117,1107160000,11452.860352,67600000.0,496.589996,554680000
1999-12-31,1469.25,374050000,4069.310059,762980000,11497.120117,43620000.0,504.75,374050000
2000-01-03,1455.219971,931800000,4131.149902,1510070000,11357.509766,169750000.0,496.420013,931800000
2000-01-04,1399.420044,1009000000,3901.689941,1511840000,10997.929688,178420000.0,478.380005,1009000000
2000-01-05,1402.109985,1085500000,3877.540039,1735670000,11122.650391,203190000.0,478.829987,1085500000
2000-01-06,1403.449951,1092300000,3727.129883,1598320000,11253.259766,176550000.0,475.339996,1092300000
2000-01-07,1441.469971,1225200000,3882.620117,1634930000,11522.55957,184900000.0,488.309998,1225200000
2000-01-10,1457.599976,1064800000,4049.669922,1691710000,11572.200195,168180000.0,501.890015,1064800000
2000-01-11,1438.560059,1014000000,3921.189941,1694460000,11511.080078,177300000.0,492.609985,1014000000
2000-01-12,1432.25,974600000,3850.02002,1525900000,11551.099609,194060000.0,490.040009,974600000
2000-01-13,1449.680054,1030400000,3957.209961,1476970000,11582.429688,174910000.0,501.190002,1030400000
2000-01-14,1465.150024,1085900000,4064.27002,1656630000,11722.980469,266830000.0,507.559998,1085900000
2000-01-18,1455.140015,1056700000,4130.810059,1585230000,11560.719727,200220000.0,513.460022,1056700000
2000-01-19,1455.900024,1087800000,4151.290039,1652210000,11489.360352,193090000.0,520.02002,1087800000
2000-01-20,1445.569946,1100700000,4189.509766,1851300000,11351.299805,191230000.0,527.280029,1100700000
2000-01-21,1441.359985,1209800000,4235.399902,1923680000,11251.709961,205840000.0,533.940002,1209800000
2000-01-24,1401.530029,1115800000,4096.080078,1989050000,11008.169922,202740000.0,522.950012,1115800000
2000-01-25,1410.030029,1073700000,4167.410156,1743630000,11029.889648,209230000.0,521.590027,1073700000
