date,TOTAL,LABOR,A034RC,A132RC,B202RC,A038RC,B040RC,B039RC,A041RC,B042RC,A045RC,A048RC,W210RC,A064RC,B703RC,A577RC,A063RC,W823RC,W824RC,W729RC,W825RC,W826RC,W827RC,B931RC,A061RC,W055RC,A067RC,A068RC,DPCERC,B069RC,W211RC,W062RC,B070RC,A071RC,A072RC,W875RX,A067RX,A229RC,A229RX,B230RC,A067RCM,PF000969,A067RM,CAPITAL,TRANSFER
1997-06-01,7035780.0,4683113.0,3855459.0,3184514.0,670945.0,827654.0,539493.0,288161.0,577803.0,27505.0,550298.0,145155.0,1262544.0,926246.0,336298.0,951575.0,932944.0,356172.0,207708.0,159936.0,20424.0,22176.0,166528.0,18631.0,-584410.0,922659.0,6113121.0,5727282.0,5494236.0,169713.0,63333.0,38205.0,25128.0,385839.0,6.3,8648567.0,8689671.0,22412.0,31857.0,272767.0,0.4,0.6,0.3,1985502.0,367165.0
1997-07-01,7071698.0,4704539.0,3873402.0,3200419.0,672983.0,831137.0,541929.0,289208.0,585961.0,31785.0,554176.0,146091.0,1268605.0,929567.0,339038.0,953149.0,934432.0,356580.0,208104.0,161916.0,19668.0,22224.0,165940.0,18717.0,-586647.0,931465.0,6140232.0,5784112.0,5548827.0,171278.0,64006.0,38422.0,25584.0,356120.0,5.8,8692271.0,8723076.0,22486.0,31944.0,273074.0,0.4,1.0,0.4,2000657.0,366502.0
1997-08-01,7119364.0,4743931.0,3907822.0,3234964.0,672857.0,836109.0,544627.0,291482.0,587346.0,32656.0,554690.0,147293.0,1275735.0,933949.0,341786.0,956216.0,937300.0,358380.0,208332.0,163716.0,19080.0,21936.0,165856.0,18916.0,-591157.0,942105.0,6177259.0,5823768.0,5587042.0,172556.0,64170.0,38586.0,25584.0,353491.0,5.7,8748573.0,8768604.0,22595.0,32073.0,273395.0,0.6,0.7,0.5,2010374.0,365059.0
1997-09-01,7158121.0,4768108.0,3927661.0,3251219.0,676442.0,840447.0,547681.0,292767.0,592261.0,32860.0,559401.0,148765.0,1283595.0,939057.0,344538.0,959154.0,939928.0,357612.0,208404.0,165408.0,20172.0,22428.0,165904.0,19226.0,-593763.0,949754.0,6208366.0,5839609.0,5601667.0,173617.0,64325.0,38741.0,25584.0,368757.0,5.9,8778207.0,8791518.0,22683.0,32121.0,273703.0,0.5,0.3,0.3,2024621.0,365391.0
1997-10-01,7205086.0,4804543.0,3958900.0,3278287.0,680614.0,845643.0,550951.0,294691.0,597098.0,31944.0,565154.0,150516.0,1290366.0,943076.0,347290.0,960247.0,940552.0,358164.0,208284.0,167508.0,18756.0,22296.0,165544.0,19695.0,-597683.0,957990.0,6247097.0,5877487.0,5637666.0,174137.0,65684.0,38847.0,26837.0,369610.0,5.9,8831657.0,8834849.0,22801.0,32245.0,273989.0,0.6,0.6,0.5,2037980.0,362564.0
1997-11-01,7256973.0,4852735.0,4000526.0,3317085.0,683441.0,852208.0,554580.0,297628.0,593498.0,31266.0,562232.0,152172.0,1300033.0,949954.0,350079.0,961936.0,941608.0,357492.0,207996.0,168204.0,19584.0,22284.0,166048.0,20328.0,-603401.0,968997.0,6287976.0,5902424.0,5661056.0,175568.0,65800.0,38963.0,26837.0,385552.0,6.1,8902203.0,8892218.0,22928.0,32424.0,274249.0,0.7,0.4,0.6,2045703.0,358535.0
1997-12-01,7299951.0,4874832.0,4017813.0,3332313.0,685499.0,857020.0,558443.0,298577.0,599139.0,30364.0,568774.0,153738.0,1310721.0,957822.0,352899.0,967000.0,945868.0,361500.0,207540.0,168384.0,19896.0,22728.0,165820.0,21132.0,-605480.0,976502.0,6323448.0,5935569.0,5692107.0,177573.0,65889.0,39052.0,26837.0,387880.0,6.1,8957717.0,8944276.0,23036.0,32584.0,274499.0,0.6,0.6,0.6,2063598.0,361520.0
1998-01-01,7368855.0,4911281.0,4049818.0,3362333.0,687484.0,861463.0,562707.0,298757.0,612745.0,30551.0,582194.0,155097.0,1325516.0,969770.0,355746.0,971041.0,949037.0,364872.0,206928.0,167004.0,18972.0,23256.0,168005.0,22004.0,-606825.0,986674.0,6382181.0,5935707.0,5689906.0,179486.0,66315.0,39436.0,26879.0,446474.0,7.0,9044991.0,9022890.0,23231.0,32843.0,274732.0,0.9,0.0,0.9,2093358.0,364216.0
1998-02-01,7416483.0,4943871.0,4076600.0,3386643.0,689957.0,867270.0,566728.0,300543.0,616006.0,27253.0,588754.0,156758.0,1336163.0,978140.0,358023.0,974194.0,951317.0,366228.0,206388.0,167040.0,19284.0,23172.0,169205.0,22877.0,-610509.0,996415.0,6420068.0,5971203.0,5723833.0,181547.0,65823.0,38944.0,26879.0,448865.0,7.0,9112593.0,9081162.0,23351.0,33029.0,274943.0,0.6,0.6,0.6,2108927.0,363685.0
1998-03-01,7464033.0,4970814.0,4098262.0,3406293.0,691969.0,872551.0,570608.0,301944.0,623354.0,25780.0,597573.0,158606.0,1345888.0,986150.0,359738.0,978820.0,955169.0,368796.0,205932.0,167688.0,19944.0,23568.0,169241.0,23651.0,-613449.0,1005308.0,6458724.0,5999130.0,5750287.0,183188.0,65655.0,38776.0,26879.0,459594.0,7.1,9171822.0,9134360.0,23471.0,33195.0,275175.0,0.6,0.5,0.6,2127848.0,365371.0
1998-04-01,7501729.0,4996539.0,4118935.0,3424625.0,694310.0,877605.0,574414.0,303190.0,624925.0,26626.0,598299.0,160662.0,1356079.0,995183.0,360896.0,979689.0,955313.0,367572.0,205572.0,169548.0,19308.0,23640.0,169673.0,24376.0,-616166.0,1014042.0,6487687.0,6041180.0,5788053.0,185172.0,67955.0,39212.0,28743.0,446508.0,6.9,9212579.0,9164055.0,23554.0,33271.0,275434.0,0.4,0.7,0.3,2141666.0,363523.0
1998-05-01,7547019.0,5033774.0,4150582.0,3452498.0,698083.0,883192.0,578004.0,305189.0,627938.0,26988.0,600950.0,162617.0,1362661.0,1001122.0,361539.0,980370.0,955289.0,368316.0,205308.0,170100.0,18924.0,22896.0,169745.0,25081.0,-620340.0,1023524.0,6523495.0,6092019.0,5837943.0,185989.0,68087.0,39344.0,28743.0,431476.0,6.6,9262855.0,9201982.0,23662.0,33377.0,275700.0,0.6,0.8,0.4,2153216.0,360030.0
1998-06-01,7584421.0,5054628.0,4166959.0,3467138.0,699821.0,887669.0,581470.0,306199.0,637686.0,27374.0,610312.0,164490.0,1367001.0,1005332.0,361670.0,983145.0,957341.0,368736.0,205116.0,170304.0,19680.0,23100.0,170405.0,25804.0,-622529.0,1029491.0,6554930.0,6126397.0,5871702.0,186489.0,68207.0,39464.0,28743.0,428532.0,6.5,9319651.0,9254219.0,23752.0,33533.0,275976.0,0.5,0.6,0.6,2169177.0,360616.0
1998-07-01,7616888.0,5079585.0,4187207.0,3484058.0,703149.0,892378.0,584829.0,307549.0,644318.0,26219.0,618100.0,166282.0,1369983.0,1008695.0,361288.0,982071.0,955613.0,370188.0,205008.0,167376.0,20172.0,23172.0,169697.0,26458.0,-625351.0,1034550.0,6582338.0,6147096.0,5889962.0,186896.0,70237.0,39856.0,30381.0,435243.0,6.6,9343948.0,9270041.0,23826.0,33555.0,276266.0,0.4,0.3,0.2,2180583.0,356720.0
1998-08-01,7656244.0,5122812.0,4224789.0,3519077.0,705713.0,898023.0,587950.0,310073.0,643762.0,26773.0,616989.0,168044.0,1368314.0,1007923.0,360391.0,983788.0,956669.0,370092.0,204984.0,167724.0,20736.0,23124.0,170009.0,27119.0,-630475.0,1044041.0,6612203.0,6182105.0,5924994.0,186766.0,70345.0,39964.0,30381.0,430098.0,6.5,9383994.0,9299256.0,23908.0,33624.0,276566.0,0.5,0.6,0.3,2180120.0,353313.0
1998-09-01,7678055.0,5142179.0,4240247.0,3532312.0,707935.0,901931.0,590952.0,310979.0,648128.0,27958.0,620170.0,169773.0,1362872.0,1003897.0,358975.0,987662.0,959897.0,371832.0,205056.0,169260.0,19932.0,23196.0,170621.0,27765.0,-632559.0,1051037.0,6627019.0,6222457.0,5965584.0,186324.0,70549.0,40168.0,30381.0,404562.0,6.1,9414709.0,9325529.0,23936.0,33683.0,276859.0,0.2,0.7,0.3,2180773.0,355103.0
1998-10-01,7708827.0,5168377.0,4262113.0,3552118.0,709995.0,906264.0,593955.0,312310.0,660514.0,31097.0,629417.0,172105.0,1353043.0,996008.0,357035.0,990257.0,961913.0,370056.0,205200.0,173472.0,18660.0,23016.0,171509.0,28344.0,-635468.0,1058783.0,6650044.0,6257630.0,5998823.0,185382.0,73425.0,40764.0,32661.0,392415.0,5.9,9433727.0,9337509.0,23995.0,33692.0,277140.0,0.3,0.6,0.1,2185662.0,354789.0
1998-11-01,7745747.0,5204706.0,4293495.0,3580883.0,712612.0,911211.0,596668.0,314542.0,667380.0,32524.0,634855.0,173486.0,1344800.0,990271.0,354530.0,995309.0,966365.0,370164.0,205440.0,175488.0,20520.0,23352.0,171401.0,28944.0,-639933.0,1068980.0,6676768.0,6273485.0,6015365.0,184408.0,73713.0,41052.0,32661.0,403282.0,6.0,9478061.0,9374622.0,24069.0,33794.0,277402.0,0.4,0.3,0.4,2185666.0,355376.0
1998-12-01,7771819.0,5225099.0,4310385.0,3595657.0,714728.0,914714.0,599144.0,315571.0,676388.0,33582.0,642807.0,174554.0,1337410.0,985960.0,351450.0,1000574.0,971057.0,373332.0,205764.0,177336.0,20184.0,23700.0,170741.0,29517.0,-642206.0,1076206.0,6695614.0,6327780.0,6070526.0,183217.0,74037.0,41376.0,32661.0,367834.0,5.5,9497785.0,9391699.0,24115.0,33825.0,277658.0,0.3,0.9,0.2,2188352.0,358368.0
1999-01-01,7813072.0,5260305.0,4342239.0,3626710.0,715528.0,918066.0,601350.0,316716.0,680477.0,34906.0,645571.0,174999.0,1332439.0,984496.0,347944.0,1011907.0,981198.0,376596.0,206172.0,180552.0,20580.0,24048.0,173250.0,30709.0,-647056.0,1070685.0,6742387.0,6328586.0,6073864.0,181490.0,73233.0,41928.0,31305.0,413801.0,6.1,9526405.0,9444075.0,24263.0,33985.0,277891.0,0.7,0.0,0.6,2187915.0,364851.0
1999-02-01,7840948.0,5296002.0,4373092.0,3654642.0,718450.0,922910.0,604028.0,318882.0,681529.0,34487.0,647042.0,176026.0,1326084.0,980860.0,345224.0,1012721.0,981558.0,376200.0,206592.0,181164.0,20436.0,23832.0,173334.0,31163.0,-651414.0,1079488.0,6761460.0,6355001.0,6099229.0,182168.0,73605.0,42300.0,31305.0,406459.0,6.0,9569726.0,9476152.0,24313.0,34075.0,278095.0,0.3,0.4,0.3,2183639.0,361307.0
1999-03-01,7855876.0,5304553.0,4378536.0,3658279.0,720258.0,926017.0,606976.0,319041.0,685275.0,33030.0,652245.0,177322.0,1321694.0,978390.0,343304.0,1019028.0,987354.0,378096.0,207024.0,181668.0,21396.0,24744.0,174426.0,31674.0,-651996.0,1083665.0,6772210.0,6390807.0,6133027.0,183838.0,73941.0,42636.0,31305.0,381404.0,5.6,9574658.0,9484137.0,24332.0,34076.0,278324.0,0.2,0.6,0.1,2184291.0,367032.0
1999-04-01,7871071.0,5324245.0,4394179.0,3669417.0,724762.0,930066.0,610317.0,319749.0,688302.0,29410.0,658892.0,178841.0,1319275.0,977082.0,342193.0,1014167.0,981930.0,378696.0,207468.0,178056.0,19812.0,24120.0,173778.0,32237.0,-653759.0,1088507.0,6782564.0,6463579.0,6199523.0,188006.0,76050.0,43200.0,32850.0,318985.0,4.7,9556610.0,9453000.0,24347.0,33932.0,278584.0,0.2,1.1,-0.3,2186418.0,360408.0
1999-05-01,7894174.0,5347712.0,4412922.0,3686608.0,726314.0,934789.0,613817.0,320972.0,685298.0,28099.0,657199.0,179788.0,1319949.0,977984.0,341965.0,1017678.0,984846.0,378684.0,207936.0,178728.0,21504.0,23940.0,174054.0,32832.0,-656251.0,1095512.0,6798662.0,6498593.0,6232102.0,190129.0,76362.0,43512.0,32850.0,300069.0,4.4,9577722.0,9469313.0,24380.0,33957.0,278859.0,0.2,0.5,0.2,2185035.0,361427.0
1999-06-01,7925127.0,5359756.0,4420864.0,3690824.0,730040.0,938892.0,617590.0,321302.0,697028.0,27395.0,669633.0,180114.0,1323713.0,981088.0,342624.0,1021663.0,988242.0,379452.0,208404.0,180504.0,21312.0,24276.0,174294.0,33421.0,-657147.0,1101453.0,6823673.0,6528661.0,6260300.0,191675.0,76686.0,43836.0,32850.0,295012.0,4.3,9612370.0,9501270.0,24445.0,34037.0,279148.0,0.4,0.5,0.3,2200855.0,364516.0
1999-07-01,7965844.0,5393567.0,4449055.0,3714303.0,734752.0,944512.0,621878.0,322634.0,697379.0,27623.0,669755.0,179739.0,1330559.0,986388.0,344171.0,1024730.0,990618.0,379956.0,208896.0,184512.0,19380.0,24024.0,173850.0,34112.0,-660130.0,1111283.0,6854561.0,6555441.0,6287552.0,191757.0,76133.0,44352.0,31781.0,299119.0,4.4,9639184.0,9518987.0,24529.0,34064.0,279448.0,0.5,0.4,0.2,2207677.0,364600.0
1999-08-01,8016883.0,5425928.0,4475530.0,3736913.0,738616.0,950399.0,626198.0,324200.0,705075.0,26629.0,678446.0,179444.0,1337257.0,990677.0,346581.0,1032531.0,997734.0,381012.0,209400.0,186936.0,21300.0,24288.0,174798.0,34797.0,-663353.0,1120958.0,6895925.0,6601167.0,6331887.0,192823.0,76457.0,44676.0,31781.0,294759.0,4.3,9681703.0,9559126.0,24650.0,34170.0,279752.0,0.6,0.7,0.4,2221776.0,369178.0
1999-09-01,8041186.0,5452443.0,4496447.0,3754139.0,742309.0,955996.0,630797.0,325199.0,695972.0,23379.0,672594.0,179046.0,1343805.0,993956.0,349849.0,1035514.0,1000002.0,381432.0,209916.0,188700.0,20292.0,23988.0,175674.0,35512.0,-665595.0,1129548.0,6911638.0,6657253.0,6386490.0,193994.0,76769.0,44988.0,31781.0,254385.0,3.7,9676553.0,9546670.0,24680.0,34089.0,280053.0,0.2,0.8,-0.1,2218823.0,369919.0
1999-10-01,8102401.0,5499129.0,4535532.0,3788483.0,747049.0,963597.0,636085.0,327512.0,705828.0,23818.0,682010.0,178405.0,1350197.0,996230.0,353968.0,1039185.0,1003110.0,383160.0,210456.0,190416.0,19932.0,23940.0,175206.0,36075.0,-670343.0,1141272.0,6961129.0,6685673.0,6411379.0,195693.0,78601.0,45460.0,33141.0,275456.0,4.0,9739484.0,9598715.0,24831.0,34240.0,280337.0,0.7,0.4,0.5,2234430.0,368842.0
1999-11-01,8165250.0,5547956.0,4576697.0,3825447.0,751250.0,971259.0,641298.0,329961.0,715070.0,23516.0,691554.0,179009.0,1358988.0,1000045.0,358943.0,1039494.0,1002438.0,380424.0,211008.0,191340.0,20532.0,24120.0,175014.0,37056.0,-675267.0,1152758.0,7012492.0,6725197.0,6448690.0,197595.0,78913.0,45772.0,33141.0,287294.0,4.1,9816909.0,9660869.0,24992.0,34430.0,280594.0,0.7,0.6,0.6,2253067.0,364227.0
1999-12-01,8251193.0,5620593.0,4640016.0,3884151.0,755864.0,980577.0,646676.0,333901.0,718834.0,24070.0,694763.0,179236.0,1370166.0,1005404.0,364762.0,1045476.0,1007394.0,384660.0,211560.0,192084.0,19632.0,24348.0,175110.0,38082.0,-683111.0,1167840.0,7083353.0,6820435.0,6541049.0,200160.0,79225.0,46084.0,33141.0,262918.0,3.7,9904044.0,9735858.0,25221.0,34666.0,280846.0,1.0,1.4,0.8,2268236.0,362365.0
2000-01-01,8347956.0,5715426.0,4724500.0,3963474.0,761026.0,990926.0,651799.0,339127.0,709852.0,24912.0,684940.0,179597.0,1383720.0,1012314.0,371407.0,1052407.0,1013089.0,391248.0,212172.0,189000.0,20892.0,24984.0,174793.0,39318.0,-693047.0,1198619.0,7149337.0,6825096.0,6542870.0,203411.0,78815.0,46640.0,32175.0,324241.0,4.5,10000311.0,9799892.0,25435.0,34865.0,281083.0,0.9,0.1,0.7,2273169.0,359360.0
2000-02-01,8408778.0,5754412.0,4756351.0,3991805.0,764546.0,998061.0,657213.0,340848.0,716253.0,26472.0,689781.0,179895.0,1397875.0,1020756.0,377119.0,1056921.0,1017109.0,392124.0,212904.0,189912.0,21156.0,25056.0,175957.0,39812.0,-696579.0,1209126.0,7199652.0,6910213.0,6625259.0,205850.0,79103.0,46928.0,32175.0,289439.0,4.0,10045889.0,9837910.0,25594.0,34973.0,281299.0,0.7,1.2,0.4,2294023.0,360342.0
2000-03-01,8468347.0,5777722.0,4773630.0,4003513.0,770118.0,1004092.0,662412.0,341679.0,735541.0,28589.0,706951.0,179998.0,1412638.0,1030730.0,381908.0,1060850.0,1020517.0,394164.0,213804.0,191664.0,19596.0,25164.0,176125.0,40333.0,-698402.0,1218520.0,7249827.0,6973364.0,6686521.0,207427.0,79415.0,47240.0,32175.0,276463.0,3.8,10078563.0,9864040.0,25751.0,35037.0,281531.0,0.7,0.9,0.3,2328177.0,362448.0
2000-04-01,8506812.0,5787542.0,4779051.0,4004735.0,774316.0,1008490.0,666751.0,341739.0,740688.0,32118.0,708569.0,179928.0,1428016.0,1042234.0,385782.0,1069365.0,1028485.0,395088.0,214848.0,195780.0,20316.0,24900.0,177553.0,40880.0,-698726.0,1226485.0,7280327.0,6968656.0,6679067.0,207780.0,81809.0,47816.0,33993.0,311671.0,4.3,10127630.0,9913678.0,25838.0,35184.0,281763.0,0.4,-0.1,0.5,2348632.0,370639.0
2000-05-01,8544471.0,5772214.0,4760839.0,3979288.0,781551.0,1011375.0,671343.0,340032.0,750935.0,33291.0,717644.0,180110.0,1442206.0,1053414.0,388792.0,1094805.0,1053349.0,414900.0,216060.0,198336.0,20448.0,24984.0,178621.0,41456.0,-695800.0,1228007.0,7316463.0,7001761.0,6709732.0,209920.0,82109.0,48116.0,33993.0,314702.0,4.3,10135728.0,9954498.0,25945.0,35300.0,281996.0,0.5,0.5,0.4,2373251.0,399005.0
2000-06-01,8597844.0,5815474.0,4797276.0,4017456.0,779820.0,1018198.0,675662.0,342536.0,760376.0,32775.0,727601.0,180568.0,1455226.0,1064282.0,390944.0,1086999.0,1044949.0,404004.0,217428.0,200652.0,19152.0,24924.0,178789.0,42050.0,-700799.0,1235988.0,7361856.0,7042946.0,6746933.0,213569.0,82445.0,48452.0,33993.0,318910.0,4.3,10184344.0,9982322.0,26083.0,35367.0,282247.0,0.6,0.6,0.3,2396170.0,386200.0
2000-07-01,8665333.0,5885198.0,4857294.0,4075300.0,781994.0,1027903.0,680848.0,347056.0,749857.0,30688.0,719169.0,181225.0,1467093.0,1074849.0,392244.0,1091379.0,1048705.0,401364.0,218952.0,203688.0,20832.0,24948.0,178921.0,42674.0,-709418.0,1245476.0,7419858.0,7071995.0,6768501.0,220211.0,83283.0,49020.0,34263.0,347862.0,4.7,10244334.0,10035907.0,26265.0,35525.0,282504.0,0.8,0.4,0.5,2398175.0,381961.0
2000-08-01,8712156.0,5899147.0,4866790.0,4083131.0,783659.0,1032357.0,684697.0,347660.0,764077.0,30820.0,733258.0,182629.0,1478411.0,1085892.0,392519.0,1098731.0,1055425.0,403824.0,220632.0,205104.0,20412.0,25092.0,180361.0,43306.0,-710840.0,1246588.0,7465568.0,7110917.0,6802846.0,224476.0,83595.0,49332.0,34263.0,354651.0,4.8,10298339.0,10098340.0,26402.0,35712.0,282769.0,0.6,0.6,0.6,2425117.0,387891.0
2000-09-01,8757679.0,5927493.0,4889752.0,4103962.0,785790.0,1037741.0,688232.0,349509.0,766899.0,32562.0,734337.0,184704.0,1489194.0,1097421.0,391773.0,1103932.0,1060009.0,406428.0,222480.0,205464.0,20496.0,24684.0,180457.0,43923.0,-714542.0,1251061.0,7506618.0,7200248.0,6888604.0,227712.0,83931.0,49668.0,34263.0,306371.0,4.1,10308436.0,10110275.0,26522.0,35721.0,283033.0,0.5,1.3,0.1,2440797.0,389390.0
2000-10-01,8792115.0,5942081.0,4899549.0,4111012.0,788537.0,1042532.0,691977.0,350555.0,773506.0,31738.0,741768.0,187546.0,1499454.0,1109444.0,390009.0,1106152.0,1061437.0,403560.0,224484.0,203568.0,21840.0,25164.0,182821.0,44715.0,-716623.0,1253757.0,7538358.0,7211394.0,6893798.0,229882.0,87714.0,50256.0,37458.0,326964.0,4.3,10337727.0,10139196.0,26611.0,35792.0,283285.0,0.4,0.2,0.3,2460506.0,389529.0
2000-11-01,8809911.0,5943749.0,4897968.0,4106683.0,791286.0,1045781.0,695042.0,350739.0,783187.0,33600.0,749587.0,190834.0,1505781.0,1117732.0,388049.0,1103577.0,1058425.0,400224.0,226656.0,204276.0,21024.0,24708.0,181537.0,45152.0,-717218.0,1257685.0,7552225.0,7229041.0,6909824.0,231167.0,88050.0,50592.0,37458.0,323184.0,4.3,10350507.0,10143521.0,26637.0,35777.0,283523.0,0.2,0.2,0.0,2479802.0,386359.0
2000-12-01,8844016.0,5945287.0,4896348.0,4101547.0,794801.0,1048939.0,697780.0,351159.0,791395.0,36614.0,754781.0,194669.0,1508157.0,1122264.0,385894.0,1122596.0,1077013.0,409788.0,228984.0,206472.0,22728.0,25440.0,183601.0,45583.0,-718087.0,1264642.0,7579375.0,7272129.0,6952196.0,231535.0,88398.0,50940.0,37458.0,307245.0,4.1,10354756.0,10164267.0,26712.0,35821.0,283748.0,0.4,0.6,0.2,2494221.0,404509.0
2001-01-01,8940891.0,6022606.0,4956730.0,4158833.0,797897.0,1065876.0,710110.0,355766.0,801828.0,35221.0,766607.0,195638.0,1501064.0,1119236.0,381828.0,1147927.0,1100584.0,419208.0,231492.0,210816.0,27324.0,26088.0,185656.0,47343.0,-728172.0,1289199.0,7651692.0,7306994.0,6987401.0,231075.0,88518.0,51188.0,37330.0,344698.0,4.5,10400278.0,10211740.0,26946.0,35962.0,283960.0,1.0,0.5,0.5,2498530.0,419755.0
2001-02-01,8975805.0,6055399.0,4984394.0,4182361.0,802033.0,1071006.0,712844.0,358162.0,808288.0,34164.0,774125.0,196976.0,1493436.0,1117231.0,376205.0,1154734.0,1106776.0,420540.0,233880.0,214644.0,25356.0,26076.0,186280.0,47958.0,-733029.0,1303434.0,7672371.0,7321676.0,7001834.0,230988.0,88854.0,51524.0,37330.0,350695.0,4.6,10421564.0,10223421.0,27000.0,35977.0,284166.0,0.3,0.2,0.1,2498700.0,421705.0
2001-03-01,9009416.0,6072371.0,4997255.0,4191831.0,805423.0,1075117.0,715649.0,359467.0,819773.0,33341.0,786432.0,198766.0,1490003.0,1116233.0,373770.0,1164280.0,1115956.0,422688.0,236172.0,219528.0,23676.0,25980.0,187912.0,48324.0,-735776.0,1313079.0,7696337.0,7316277.0,6996658.0,230392.0,89226.0,51896.0,37330.0,380060.0,4.9,10452610.0,10254354.0,27064.0,36059.0,284380.0,0.3,-0.1,0.3,2508542.0,428504.0
2001-04-01,9008903.0,6048838.0,4971959.0,4162677.0,809281.0,1076880.0,718647.0,358232.0,819036.0,32744.0,786293.0,201112.0,1491674.0,1116184.0,375489.0,1181770.0,1133332.0,422976.0,238344.0,228996.0,27264.0,26436.0,189316.0,48438.0,-733527.0,1315105.0,7693797.0,7324515.0,7004240.0,230038.0,90237.0,52124.0,38113.0,369282.0,4.8,10410406.0,10233064.0,27034.0,35956.0,284602.0,0.0,0.1,-0.2,2511822.0,448243.0
2001-05-01,9011065.0,6037434.0,4958009.0,4145007.0,813002.0,1079425.0,721550.0,357875.0,827544.0,32447.0,795097.0,202791.0,1487396.0,1114361.0,373035.0,1188730.0,1140364.0,422856.0,240396.0,231576.0,29100.0,26364.0,190072.0,48366.0,-732830.0,1310869.0,7700196.0,7372343.0,7052781.0,228989.0,90573.0,52460.0,38113.0,327852.0,4.3,10376683.0,10214661.0,27034.0,35862.0,284834.0,0.1,0.7,-0.2,2517731.0,455900.0
2001-06-01,9017106.0,6036486.0,4954204.0,4134554.0,819650.0,1082282.0,724464.0,357818.0,836661.0,32446.0,804215.0,203908.0,1481383.0,1110786.0,370597.0,1191678.0,1143568.0,422172.0,242340.0,229740.0,28776.0,26160.0,194380.0,48110.0,-733010.0,1300633.0,7716473.0,7388754.0,7069728.0,228129.0,90897.0,52784.0,38113.0,327718.0,4.2,10362392.0,10218114.0,27068.0,35843.0,285076.0,0.2,0.2,0.0,2521952.0,458668.0
2001-07-01,9014612.0,6028793.0,4943116.0,4118564.0,824552.0,1085677.0,728111.0,357566.0,845138.0,32642.0,812496.0,204545.0,1475639.0,1105488.0,370151.0,1193010.0,1145344.0,432312.0,244164.0,215328.0,33120.0,26592.0,193828.0,47666.0,-732512.0,1185607.0,7829005.0,7402640.0,7082297.0,228114.0,92229.0,53068.0,39161.0,426365.0,5.4,10360847.0,10370653.0,27439.0,36347.0,285324.0,1.5,0.2,1.5,2525322.0,460498.0
2001-08-01,9001374.0,6022934.0,4934510.0,4105500.0,829010.0,1088424.0,731206.0,357218.0,853788.0,32605.0,821183.0,204870.0,1465422.0,1093115.0,372306.0,1186446.0,1139404.0,426612.0,245880.0,216312.0,30576.0,26472.0,193552.0,47042.0,-732085.0,1043205.0,7958169.0,7440722.0,7121688.0,226481.0,92553.0,53392.0,39161.0,517446.0,6.5,10353292.0,10543058.0,27866.0,36917.0,285584.0,1.6,0.5,1.7,2524080.0,454361.0
2001-09-01,8975331.0,6021973.0,4930166.0,4097004.0,833163.0,1091807.0,734313.0,357495.0,837694.0,32250.0,805443.0,204967.0,1446067.0,1073683.0,372384.0,1197141.0,1150900.0,426228.0,247476.0,220560.0,35664.0,26196.0,194776.0,46241.0,-732512.0,1112055.0,7863276.0,7323796.0,7007024.0,223906.0,92865.0,53704.0,39161.0,539480.0,6.9,10339725.0,10452832.0,27509.0,36569.0,285842.0,-1.2,-1.6,-0.9,2488728.0,464629.0
2001-10-01,8987273.0,6026150.0,4930228.0,4092038.0,838190.0,1095922.0,738032.0,357890.0,842707.0,31544.0,811163.0,204329.0,1421391.0,1047233.0,374158.0,1225981.0,1180720.0,425832.0,248952.0,241308.0,39204.0,28548.0,196876.0,45261.0,-733283.0,1236084.0,7751189.0,7526004.0,7212903.0,219397.0,93704.0,54016.0,39688.0,225185.0,2.9,10281070.0,10267687.0,27094.0,35890.0,286086.0,-1.4,2.8,-1.8,2468427.0,492698.0
2001-11-01,8985078.0,6038799.0,4938820.0,4094872.0,843948.0,1099979.0,741235.0,358744.0,840453.0,29678.0,810775.0,204858.0,1401739.0,1026191.0,375548.0,1234250.0,1190248.0,427656.0,250320.0,248160.0,40164.0,26988.0,196960.0,44002.0,-735022.0,1230050.0,7755027.0,7492702.0,7182323.0,216388.0,93992.0,54304.0,39688.0,262325.0,3.4,10274102.0,10279669.0,27086.0,35903.0,286315.0,0.0,-0.4,0.1,2447050.0,499228.0
2001-12-01,8990696.0,6048399.0,4944228.0,4096401.0,847827.0,1104170.0,744559.0,359611.0,839628.0,26443.0,813185.0,206048.0,1387997.0,1010551.0,377446.0,1245230.0,1202764.0,431928.0,251544.0,250140.0,42564.0,27264.0,199324.0,42466.0,-736606.0,1229244.0,7761452.0,7474856.0,7166733.0,213844.0,94280.0,54592.0,39688.0,286596.0,3.7,10277684.0,10298897.0,27087.0,35943.0,286533.0,0.1,-0.2,0.2,2433673.0,508624.0
2002-01-01,9015609.0,6048961.0,4938325.0,4086774.0,851550.0,1110637.0,749786.0,360850.0,861695.0,21769.0,839926.0,206641.0,1380236.0,1000312.0,379925.0,1259664.0,1219014.0,443007.0,252846.0,247220.0,40771.0,28532.0,206638.0,40649.0,-741588.0,1084446.0,7931163.0,7489599.0,7184624.0,210151.0,94824.0,54868.0,39956.0,441564.0,5.6,10282403.0,10514697.0,27660.0,36670.0,286739.0,2.2,0.2,2.1,2448572.0,518076.0
