Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
1998:Q1,GenX,2192390,964546,620725,343821,1227845,139728,12405,31703,21636,10067,28590,28170,420,370866,68460,13090,250961,77130,200110,34802,850926,848954,489705,351422,2497,5329,1973,1341464,20355388
1998:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q2,Silent,23800061,6165838,4958853,1206984,17634223,1981770,561318,1308662,854752,453910,514443,439525,74918,4930047,247209,397691,822846,4354549,2368115,147575,1556723,1550017,1022689,321920,8784,196625,6706,22243337,39214881
1998:Q2,BabyBoom,15349978,5332749,4122305,1210443,10017230,850075,233717,369905,231636,138269,54119,42012,12107,2721355,385566,309320,1371490,1845284,1716385,160014,3159402,3148904,2340807,674113,19680,114304,10498,12190576,42237409
1998:Q2,GenX,2278795,1007167,656886,350280,1271628,140748,10886,34827,22284,12543,33519,33001,518,383308,69743,16154,236614,90416,220057,35355,897618,895572,516206,371711,2066,5588,2046,1381177,20805492
1998:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q3,Silent,23490504,6170532,4940164,1230368,17319972,1971946,585918,1349564,914368,435196,517640,443772,73868,4565390,241743,402031,807681,4363898,2366765,147396,1574551,1568216,1031660,327581,9507,199468,6335,21915953,38968169
1998:Q3,BabyBoom,15271428,5513974,4293803,1220171,9757454,857838,270516,409623,271717,137906,83821,72944,10877,2320030,393938,294218,1295300,1909549,1760205,162416,3205911,3195373,2379765,684482,21998,109129,10538,12065518,42329502
1998:Q3,GenX,2157604,1081480,735290,346190,1076124,143061,19228,34788,21902,12886,36690,36086,604,249943,69192,12766,135549,103265,235275,36367,943677,941799,544731,388656,2255,6158,1878,1213928,21251148
1998:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q4,Silent,24063994,6257040,5042106,1214933,17806955,2007589,610355,1266532,886653,379879,517482,443175,74307,5069803,250576,389570,840584,4328918,2380163,145383,1577035,1571176,1028991,326458,11638,204089,5859,22486959,38702219
1998:Q4,BabyBoom,16417568,5611084,4361615,1249469,10806484,909016,298340,409605,286309,123296,78761,66628,12133,2905357,404635,342726,1455701,2065514,1773012,163818,3289076,3278970,2439447,708814,24547,106162,10106,13128491,42440906
1998:Q4,GenX,2594782,1158449,789088,369361,1436334,165321,24900,34382,23334,11048,36471,35987,484,436065,79516,18556,263817,106801,233012,37493,997574,995923,580152,406000,3141,6630,1650,1597209,21692690
1998:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q1,Silent,23991356,6274642,5060256,1214386,17716715,2001793,635057,1236285,819501,416784,517365,442406,74959,5044533,252690,378957,850168,4292829,2363924,143114,1566049,1559774,1022344,317209,11315,208906,6275,22425307,38419374
1999:Q1,BabyBoom,16767760,5739014,4471571,1267443,11028746,900102,325584,401126,272870,128256,75665,62266,13399,2943609,407655,363483,1494161,2196979,1755197,165184,3348752,3338311,2495314,714924,22430,105643,10441,13419008,42568958
1999:Q1,GenX,2718206,1236951,857510,379441,1481254,161970,30366,37904,25595,12309,36070,35732,338,451831,86582,18885,289473,109553,220047,38574,1032603,1030426,609979,410265,3125,7057,2177,1685603,22130327
1999:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q2,Silent,24260587,6363712,5155221,1208491,17896876,1991758,635217,1159638,766522,393117,516614,441386,75228,5304664,257177,367204,865640,4256286,2401515,141163,1565159,1558916,1017520,313284,12345,215767,6243,22695428,38123269
1999:Q2,BabyBoom,17501549,5902498,4606097,1296401,11599051,885141,313276,386948,266116,120831,76544,61903,14641,3259462,413948,397750,1560820,2338848,1799414,166900,3451121,3440723,2561348,734385,22760,122230,10398,14050428,42709873
1999:Q2,GenX,2940848,1302120,902166,399954,1638729,155476,22933,38592,27021,11571,35407,35167,240,552529,95268,21937,337056,112608,227118,39804,1081783,1079448,644823,423912,3650,7063,2336,1859065,22564237
1999:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q3,Silent,24062307,6416975,5200613,1216362,17645333,1999574,651715,1113087,732609,380478,515741,439916,75825,5060333,255645,358704,857194,4218533,2473080,141727,1566918,1560724,1018257,311284,10803,220381,6194,22495389,37817540
1999:Q3,BabyBoom,17729402,6092960,4771936,1321024,11636442,898050,328305,384953,268840,116114,99859,83950,15908,3086924,412914,393256,1522475,2455327,1883864,170516,3538957,3528615,2629014,759435,19000,121166,10341,14190445,42859863
1999:Q3,GenX,2976617,1393938,980621,413316,1582680,160947,24320,39210,27983,11227,33093,32992,101,503337,100883,16989,299699,114783,247434,41985,1148339,1145855,693988,441176,3158,7532,2485,1828278,22994598
1999:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q4,Silent,24757929,6468035,5259354,1208681,18289894,2023763,688243,964480,747266,217214,517146,440948,76198,5751064,271241,343147,886087,4182199,2493232,169291,1573851,1567448,1017609,309446,10688,229705,6403,23184078,37505821
1999:Q4,BabyBoom,19173961,6233940,4884825,1349115,12940021,937518,375108,375101,301049,74053,146751,129592,17159,3813757,434178,470007,1649528,2630898,1912612,194564,3631119,3620590,2661552,786019,17726,155292,10529,15542842,43015141
1999:Q4,GenX,3456632,1485123,1051826,433298,1971509,178423,36261,34383,28684,5699,29417,29417,0,730879,116535,28965,394630,118924,248994,54096,1216478,1213609,745102,458157,3233,7117,2869,2240154,23421587
1999:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q1,Silent,24968022,6599231,5384610,1214621,18368791,2036768,715205,858635,683413,175222,516059,440950,75109,5945154,274516,331037,899062,4144935,2478414,169005,1570796,1564723,1014431,300101,11581,238609,6073,23397226,37191747
2000:Q1,BabyBoom,19927938,6473266,5092916,1380350,13454672,960168,405997,340904,280292,60612,154805,136546,18258,4063867,439881,506893,1706896,2774903,1902490,197868,3684285,3674075,2678172,793477,17995,184431,10209,16243654,43171921
2000:Q1,GenX,3679483,1566020,1113072,452948,2113464,188455,42904,33934,29531,4404,28532,28456,77,812754,125524,32740,433350,121983,236988,56300,1267133,1264357,793609,460186,3718,6844,2776,2412350,23845383
2000:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q2,Silent,24802344,6721938,5504161,1217777,18080406,2036528,711471,833702,640165,193537,512972,438971,74000,5676711,272812,321685,894046,4107152,2543633,169695,1569690,1563619,1014228,298697,10604,240090,6071,23232654,36878955
2000:Q2,BabyBoom,20171726,6743944,5331376,1412569,13427782,961556,391034,335378,271423,63955,138739,119419,19320,3870954,438995,516869,1688862,2898718,1984696,201981,3747630,3737432,2735442,823148,15677,163165,10198,16424096,43326417
2000:Q2,GenX,3737342,1678405,1204042,474362,2058937,188658,34241,35093,29986,5107,29132,28963,170,757927,131846,30741,411591,124304,256479,58925,1342634,1339652,848425,479927,3446,7854,2982,2394707,24266162
2000:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q3,Silent,24817343,6796447,5569999,1226448,18020896,2037178,732715,805372,606112,199260,512551,439674,72878,5592404,273958,310681,897051,4070330,2618056,170600,1573840,1567888,1014354,299791,8643,245100,5952,23243503,36571079
2000:Q3,BabyBoom,20735584,7008932,5573183,1435749,13726652,963719,413992,331026,266788,64238,154596,134254,20341,3852391,441853,545414,1705277,3034061,2078037,206284,3839344,3829274,2789910,861293,12244,165827,10070,16896240,43474840
2000:Q3,GenX,3890412,1784140,1298163,485977,2106272,189115,38240,35707,30300,5408,27766,27496,270,756838,140040,32761,417347,127011,279755,61693,1426312,1423231,906182,505988,2786,8276,3081,2464100,24684104
2000:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q4,Silent,24461142,6920149,5699297,1220852,17540993,2063969,766901,866027,637698,228330,517493,445682,71811,5020406,271893,303437,880343,4033378,2648484,168662,1571051,1564893,1008522,301867,10740,243764,6158,22890091,36271754
2000:Q4,BabyBoom,20738517,7239776,5770590,1469186,13498741,1008976,456036,376224,304942,71282,204780,183451,21330,3358965,440135,538210,1640891,3145026,2121208,208289,3896059,3885799,2848041,903342,14171,120244,10260,16842459,43613406
2000:Q4,GenX,3814062,1875926,1364208,511718,1938136,210313,48780,38115,31600,6515,24519,24151,368,606275,146469,26878,358574,128805,286008,63401,1501973,1498478,948664,536058,3754,10003,3495,2312089,25099384
2000:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q1,Silent,24244522,7161998,5944343,1217655,17082524,2117352,816929,826856,531101,295755,515464,443118,72346,4556932,274126,295850,849053,3998642,2662701,168618,1552746,1546930,1001729,293614,6502,245084,5816,22691776,35984617
2001:Q1,BabyBoom,20886862,7638025,6141050,1496975,13248838,1098932,519474,337252,248348,88904,190392,167867,22526,2966471,444141,536575,1520348,3278548,2144960,211745,3921193,3911298,2898971,914141,8339,89846,9895,16965670,43738326
2001:Q1,GenX,3772246,1984460,1452343,532118,1787785,253903,66572,39169,30126,9043,24690,24435,256,486691,155685,22131,255992,131423,285651,65876,1547827,1544448,988924,541969,2162,11392,3379,2224419,25512182
2001:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q2,Silent,24586701,7240994,6025564,1215430,17345707,2126707,820727,775294,473974,301320,516399,443648,72751,4805941,281415,285637,862900,3988595,2708630,173462,1551916,1546252,1002245,289701,4174,250131,5664,23034785,35713301
2001:Q2,BabyBoom,21710598,7882522,6365041,1517481,13828076,1113974,516847,314426,224528,89898,195675,171986,23688,3259551,455133,565018,1579196,3404856,2204295,219105,4044667,4034956,3002697,935671,5129,91459,9711,17665932,43845815
2001:Q2,GenX,4050397,2080643,1534759,545884,1969754,261707,62200,38355,28952,9403,23784,23621,163,583746,168268,24110,295784,143588,297835,70378,1620677,1617233,1045076,558876,1377,11904,3445,2429720,25922675
2001:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q3,Silent,24067458,7281134,6064625,1216508,16786324,2143181,848218,836970,546588,290382,532467,459251,73215,4146382,273668,278239,828360,3979605,2739583,179651,1567980,1562144,1009873,283831,7065,261375,5836,22499478,35461444
2001:Q3,BabyBoom,21581335,8135873,6603193,1532680,13445463,1140285,547204,371416,284956,86460,276206,251364,24842,2671839,443973,567343,1449963,3505289,2244557,227387,4163273,4153442,3047232,953848,8044,144318,9832,17418062,43932085
2001:Q3,GenX,3902429,2179648,1624238,555410,1722781,275604,69088,41275,32120,9155,19078,19013,64,402920,171508,20183,188747,155082,303766,75531,1719145,1715297,1131676,570095,2557,10969,3848,2183284,26331041
2001:Q3,Millennial,25751,18003,11242,6761,7748,1235,0,0,0,0,0,0,0,267,4418,0,69,0,810,949,15477,15380,8772,6576,0,32,98,10274,771266
2001:Q4,Silent,24527222,7391338,6166635,1224702,17135884,2169453,863726,780818,496208,284610,526835,453404,73431,4520454,293736,277249,832323,4016295,2673002,181994,1544133,1538148,989788,297865,1529,248966,5985,22983089,35231549
2001:Q4,BabyBoom,22440484,8327391,6770603,1556788,14113093,1178464,589944,336523,243862,92661,236046,210169,25877,3112647,453403,585724,1542220,3591061,2256693,230367,4265744,4256029,3181375,975818,1694,97143,9715,18174740,43994523
2001:Q4,GenX,4211508,2271825,1698332,573493,1939682,292578,84493,39525,30224,9301,22042,21943,100,522887,172020,21420,237080,161089,309076,77474,1760869,1757222,1135506,608566,463,12687,3647,2450639,26737207
2001:Q4,Millennial,35285,24197,14881,9317,11088,1784,113,291,189,102,0,0,0,1543,5158,1,479,0,528,1191,14811,14694,5116,9578,0,0,117,20474,988997
2002:Q1,Silent,24614112,7480835,6256422,1224413,17133277,2200816,843254,745240,481824,263416,528383,454262,74122,4508781,312416,278849,833714,4053241,2644192,184391,1541238,1534945,992730,299052,438,242726,6293,23072874,35021609
2002:Q1,BabyBoom,22917355,8538301,6964601,1573700,14379054,1222736,581663,322711,229064,93647,221546,194563,26983,3181569,461103,579811,1621483,3641809,2311383,233241,4299352,4289587,3225009,962256,463,101859,9765,18618003,44035211
2002:Q1,GenX,4399014,2375298,1787296,588002,2023717,313220,82702,38288,29455,8833,23810,23739,71,524631,171801,16947,276629,165868,330399,79422,1849438,1845833,1221712,611074,122,12924,3605,2549577,27140105
2002:Q1,Millennial,45926,31681,19502,12178,14246,2534,225,713,339,373,1,0,1,1805,5781,0,963,0,789,1436,20626,20493,9359,11134,0,0,133,25300,1219053
2002:Q2,Silent,24382513,7552978,6324881,1228097,16829535,2206905,815848,830577,494108,336469,528698,454330,74368,4140647,326759,281112,793555,4091324,2623917,190193,1542154,1535694,998995,306416,-4525,234807,6460,22840359,34828483
2002:Q2,BabyBoom,22805621,8725305,7131486,1593819,14080316,1222371,563372,355020,231134,123886,186509,158521,27988,2890750,462242,569303,1536730,3680846,2374254,238918,4358647,4348989,3297487,967176,-4672,88997,9658,18446973,44057400
2002:Q2,GenX,4344649,2507263,1901770,605493,1837386,311376,77621,41809,29707,12102,27011,26899,111,404255,168494,11221,186822,170281,355620,82875,1961572,1958173,1314964,630585,-1093,13716,3399,2383077,27538417
2002:Q2,Millennial,53201,40074,24493,15580,13128,2718,357,471,471,0,0,0,0,140,6368,0,0,27,1310,1737,27207,27059,13593,13466,0,0,148,25994,1461077
2002:Q3,Silent,23879844,7601835,6353563,1248272,16278010,2244902,796875,856508,471345,385163,533528,458424,75104,3532387,338087,283293,749411,4130810,2617322,194886,1545658,1538769,1002885,313744,-5462,227603,6888,22334187,34649032
2002:Q3,BabyBoom,22530655,8945705,7335325,1610380,13584950,1273778,555485,360269,212967,147302,176701,147623,29078,2347690,458448,561470,1437218,3719120,2451196,243575,4465609,4455761,3408413,970231,-5437,82553,9849,18065046,44064346
2002:Q3,GenX,4227185,2646809,2032853,613956,1580376,336619,76181,43191,28636,14555,28802,28720,82,191237,162652,5952,88144,174736,386991,85870,2061288,2057795,1393436,651277,-1247,14330,3493,2165897,27930823
2002:Q3,Millennial,61916,45444,27267,18177,16472,3806,529,683,683,0,1,0,1,0,6919,0,0,153,2345,2036,30939,30783,14427,16356,0,0,156,30978,1714712
2002:Q4,Silent,24133396,7661857,6399782,1262074,16471539,2263556,815211,918670,441475,477195,539020,463222,75798,3659103,350531,281166,751818,4173340,2515431,203692,1550711,1543613,1008480,322552,-8762,221343,7098,22582685,34480118
2002:Q4,BabyBoom,23147028,9161101,7538300,1622800,13985927,1291624,594059,377389,192367,185022,158165,128014,30152,2546743,456146,597563,1507995,3785285,2419145,251813,4581770,4571983,3514145,978470,-8516,87884,9787,18565258,44059302
2002:Q4,GenX,4444674,2767398,2146947,620451,1677276,344715,90632,46255,27216,19040,31315,31254,61,226639,157250,11353,120374,180396,377536,90811,2170211,2166892,1477862,676295,-1820,14555,3319,2274463,28316006
2002:Q4,Millennial,67991,51628,30769,20858,16363,4378,792,910,910,0,4,0,4,0,7317,0,0,121,399,2442,35682,35518,15827,19691,0,0,164,32309,1979602
2003:Q1,Silent,24091183,7758606,6501651,1256954,16332577,2319492,789221,858827,424566,434261,544625,468759,75865,3493500,366622,281078,741514,4213768,2515585,208346,1549656,1541947,1010651,323710,-8600,216187,7709,22541527,34318602
2003:Q1,BabyBoom,23443668,9356571,7722272,1634299,14087097,1369227,575673,359917,179979,179938,165731,134649,31082,2446120,459679,613782,1529636,3808512,2502436,256384,4681922,4671710,3609538,963240,-8092,107025,10212,18761746,44045522
2003:Q1,GenX,4535661,2862338,2229051,633286,1673323,384759,85789,43925,26304,17621,32163,32024,139,153855,154492,11917,115407,184330,412807,93878,2247116,2243464,1550701,680219,-1750,14295,3651,2288545,28692645
2003:Q1,Millennial,84340,63340,38297,25043,21000,6439,1015,1130,1130,0,0,0,0,0,7434,0,0,408,1795,2777,38467,38307,16352,21955,0,0,160,45873,2255391
2003:Q2,Silent,24655854,7840241,6576526,1263715,16815613,2347915,769736,797834,387192,410642,553598,477140,76458,3921462,387239,278594,765369,4256131,2525494,212241,1575481,1567459,1025939,330420,-7500,218599,8022,23080372,34161343
2003:Q2,BabyBoom,24620671,9569890,7921362,1648528,15050781,1401063,565147,338543,158389,180154,260341,228219,32122,2974010,470900,652115,1679369,3853528,2595497,260269,4897497,4887214,3734526,965843,-6841,193686,10283,19723174,44026259
2003:Q2,GenX,4984386,2998200,2353423,644778,1986185,400880,83650,41427,24413,17015,26847,26709,138,310431,155465,18153,210908,189187,452636,96601,2382180,2378571,1668106,700206,-1524,11782,3609,2602206,29059424
2003:Q2,Millennial,98857,73667,44630,29037,25190,7622,1278,1344,1344,0,1,0,1,0,7174,0,176,572,3923,3101,45770,45612,19809,25461,0,342,158,53088,2541722
2003:Q3,Silent,24877321,7902672,6619433,1283238,16974650,2356416,743008,773584,435269,338315,556470,480712,75758,4059002,405980,277590,762479,4297614,2523007,219499,1587150,1578901,1042382,337964,-11090,209645,8248,23290172,34005204
2003:Q3,BabyBoom,25270480,9813526,8149955,1663571,15456954,1400800,545675,340711,179195,161516,255014,222159,32855,3204558,479203,676166,1727045,3886244,2674310,267228,4967252,4957006,3817315,971747,-9971,177916,10246,20303228,44004768
2003:Q3,GenX,5238313,3146173,2494292,651881,2092141,399695,78504,40597,26475,14122,28505,28164,340,359961,154822,20831,227189,193518,487515,101004,2536087,2532644,1800879,721220,-2081,12625,3443,2702226,29415023
2003:Q3,Millennial,109485,80351,48198,32153,29134,7936,1550,2069,1610,459,0,0,0,0,6773,0,484,886,5890,3545,59379,59225,30357,28744,0,124,154,50106,2838239
2003:Q4,Silent,25454173,7985119,6687071,1298048,17469054,2379251,721139,853773,478494,375279,560232,484404,75828,4398478,424257,274334,781870,4339648,2508847,227224,1610138,1601689,1047786,345719,9083,199102,8449,23844035,33847045
2003:Q4,BabyBoom,26317789,10062438,8381812,1680627,16255350,1423920,532163,380484,197782,182702,243430,209667,33764,3659314,486955,719094,1863131,3931527,2740607,274725,5078036,5067861,3934286,978651,7586,147338,10175,21239753,43984301
2003:Q4,GenX,5663148,3282824,2620066,662758,2380323,411022,75403,44395,28161,16234,30575,30150,425,498103,153701,28568,316557,198362,517919,105721,2648503,2645277,1883657,745355,2247,14018,3226,3014645,29758124
2003:Q4,Millennial,126242,89924,53756,36168,36318,8945,1856,1893,1893,0,0,0,0,2037,6167,0,2650,1125,7605,4040,63262,63117,29884,33207,25,0,146,62980,3144585
2004:Q1,Silent,26383358,8175521,6864038,1311483,18207837,2424445,698732,1345575,951821,393754,565901,489018,76883,4540155,437482,272130,777175,4386880,2529692,229669,1608656,1599995,1051573,346559,8301,193562,8661,24774703,33683727
2004:Q1,BabyBoom,27612182,10451273,8747519,1703754,17160909,1483100,518114,677090,479880,197210,258184,223254,34930,3910452,486057,751437,1903730,4050275,2844976,277494,5160222,5150104,4014313,965689,6837,163265,10118,22451960,43968114
2004:Q1,GenX,5982783,3437986,2757161,680826,2544797,442110,72137,53620,36087,17533,30643,30289,354,559361,147701,33629,327688,206390,563696,107821,2736186,2733177,1968730,748644,1991,13811,3010,3246597,30087409
2004:Q1,Millennial,149826,106977,65274,41703,42850,11329,2182,0,0,0,0,0,0,4213,5602,24,3092,532,11525,4350,69809,69676,34072,35580,25,0,133,80018,3460405
2004:Q2,Silent,26460446,8285149,6946292,1338857,18175297,2451881,675094,1228649,867600,361049,571436,493481,77956,4478714,453166,271268,770645,4423241,2619158,232043,1625110,1616013,1068659,350620,8110,188624,9096,24835336,33512112
2004:Q2,BabyBoom,28343426,10800913,9077377,1723536,17542513,1515233,502829,604228,412690,191538,283737,247613,36124,3948837,489688,771324,1937301,4186279,3022731,280325,5286167,5275801,4120705,963358,6591,185148,10366,23057259,43959460
2004:Q2,GenX,6244240,3640524,2952616,687908,2603716,458194,68471,53033,36676,16356,29866,29591,275,534257,143754,35339,332735,199795,638384,109889,2886714,2883588,2106688,761620,1905,13375,3126,3357527,30401557
2004:Q2,Millennial,168290,114126,69313,44813,54164,12903,2524,1789,1049,740,277,277,0,3438,4677,33,3397,457,20018,4652,84365,84257,45221,38942,27,67,108,83925,3785341
2004:Q3,Silent,26795038,8470830,7133073,1337758,18324208,2465888,651652,1317446,932005,385441,576085,497200,78885,4412778,468045,269293,759306,4458224,2707186,238305,1626096,1616681,1078560,358717,-2337,181741,9415,25168942,33329059
2004:Q3,BabyBoom,29161005,11171269,9432782,1738487,17989735,1527977,488068,656969,448108,208861,269629,232319,37310,3988455,492179,799095,1952043,4328515,3199831,286973,5410041,5399573,4236182,974230,-1920,191082,10468,23750963,43961592
2004:Q3,GenX,6463934,3824170,3123475,700695,2639764,463092,64995,54825,36857,17968,32128,31913,215,505729,138792,39204,321601,192950,712414,114035,3018572,3015506,2214747,787743,-476,13492,3066,3445362,30699252
2004:Q3,Millennial,196666,134666,83746,50920,62000,13723,2883,1224,908,316,0,0,0,2360,3554,76,3211,306,29514,5149,94367,94287,50003,44185,-3,102,80,102299,4119038
2004:Q4,Silent,27343829,8628542,7281508,1347035,18715287,2482343,652904,1355111,1073786,281325,575283,495498,79785,4719717,470151,262052,790319,4413704,2747263,246441,1666426,1657003,1106145,362281,-3085,191662,9423,25677402,33132086
2004:Q4,BabyBoom,30554919,11516852,9755068,1761783,19038067,1611930,489840,747560,576309,171252,329938,290772,39166,4325616,506253,839917,2098175,4522872,3271831,294135,5541041,5530361,4317517,995689,-2679,219834,10680,25013878,43976707
2004:Q4,GenX,6998537,4062987,3329733,733254,2935550,489257,63578,53587,39689,13898,31476,31476,0,613564,149117,51842,401334,226142,735748,119905,3182948,3179638,2356703,810332,-671,13274,3310,3815589,30979513
2004:Q4,Millennial,237043,157369,101222,56147,79673,16596,3016,3403,0,3403,1352,1269,83,6292,3649,187,5570,0,33666,5943,112793,112705,60214,51817,-6,681,87,124250,4461092
2005:Q1,Silent,27432211,8767327,7423595,1343732,18664885,2495199,637060,1296560,1010133,286426,572832,492228,80604,4742798,465219,258377,789837,4361446,2794501,251056,1674692,1665317,1122196,354897,-8900,197123,9375,25757519,32921334
2005:Q1,BabyBoom,31177684,11823772,10042083,1781689,19353912,1695658,471413,733980,552530,181450,317401,276350,41051,4354289,507884,850918,2116059,4653682,3354387,298241,5673238,5662417,4472564,986746,-8308,211414,10821,25504446,44002773
2005:Q1,GenX,7293376,4315078,3548125,766953,2978298,514643,54919,60467,45189,15278,36959,36959,0,588440,152445,56167,370709,256925,762637,123985,3252835,3249364,2431896,804984,-1926,14411,3471,4040540,31242718
2005:Q1,Millennial,268728,182999,120234,62765,85729,19702,3062,3505,0,3505,871,684,187,4336,4239,165,4254,261,38731,6603,100855,100759,41903,58347,-9,518,96,167873,4810912
2005:Q2,Silent,27804354,8938838,7607857,1330981,18865516,2489143,628774,1343770,1045611,298160,570063,489124,80938,4862372,461653,252697,802226,4307946,2893067,253806,1710857,1701420,1149824,354086,-5324,202835,9437,26093498,32697601
2005:Q2,BabyBoom,32127504,12115964,10310712,1805252,20011540,1753111,461490,804248,608971,195277,322044,279148,42896,4494488,512477,877831,2190596,4798962,3495524,300769,5783160,5772038,4574883,996667,-5250,205738,11122,26344345,44036701
2005:Q2,GenX,7709316,4580044,3770569,809475,3129273,524055,48656,66728,49639,17090,41284,41284,0,610327,157360,65034,388201,288820,811693,127113,3412788,3408975,2579143,815683,-1320,15468,3813,4296528,31489582
2005:Q2,Millennial,316518,217810,145158,72652,98708,21581,3108,3370,0,3370,804,505,300,4454,4753,223,4556,575,48096,7189,115331,115229,48909,65953,-20,387,102,201187,5167861
2005:Q3,Silent,28084393,9081778,7752906,1328872,19002615,2492101,635916,1185776,972045,213731,566168,485751,80417,5072220,460611,248132,819543,4251875,3006870,263403,1745694,1736566,1177032,355567,-4961,208929,9128,26338699,32461684
2005:Q3,BabyBoom,33186630,12477453,10659169,1818284,20709177,1830237,470433,732180,574194,157986,318795,274200,44595,4743274,522120,894938,2289357,4940400,3657191,310251,5901277,5890361,4677229,1014073,-5237,204296,10916,27285353,44075402
2005:Q3,GenX,8244079,4869337,4035996,833341,3374743,544069,48722,67777,54549,13228,46583,46583,0,681428,165068,71157,426642,320963,868180,134153,3582611,3579041,2730406,833599,-1349,16385,3570,4661469,31720820
2005:Q3,Millennial,363255,241381,163963,77418,121874,24655,3191,6384,598,5786,423,20,403,7260,5064,232,5710,1023,59642,8289,132794,132673,57215,75147,-28,340,122,230461,5531302
2005:Q4,Silent,28324514,9194194,7865370,1328823,19130321,2485359,661628,1229366,969496,259869,560587,481884,78703,5135143,456801,242752,833399,4194068,3056516,274702,1775657,1766763,1200360,356442,-2545,212506,8894,26548857,32214379
2005:Q4,BabyBoom,34129451,12812599,10977938,1834661,21316853,1895199,503814,790490,599096,191394,319064,273032,46032,4828060,527011,918487,2376283,5084903,3751740,321800,5979882,5969065,4761641,1030119,-2875,180180,10817,28149569,44115785
2005:Q4,GenX,8642322,5125395,4265337,860058,3516927,556133,57701,76423,59306,17117,51768,51768,0,676449,170080,79174,454590,353636,898642,142330,3743738,3740294,2873414,849500,-789,18168,3445,4898584,31937150
2005:Q4,Millennial,398840,265747,183019,82728,133093,27117,3338,5670,655,5015,478,0,478,5869,5617,280,6513,1477,67116,9618,152061,151921,67452,84494,-24,0,140,246778,5900598
2006:Q1,Silent,28780962,9152218,7840876,1311342,19628744,2513361,663002,1251293,1001904,249389,552583,477662,74921,5658325,433277,237155,845670,4135522,3064006,274552,1813483,1804665,1228648,354015,2018,219984,8818,26967479,31956485
2006:Q1,BabyBoom,35250674,12810337,10955470,1854867,22440338,2026603,506620,850810,657483,193327,336879,289978,46901,5457445,495295,943633,2459003,5240378,3801603,322069,6083757,6072815,4841064,1036313,2434,193005,10941,29166918,44154762
2006:Q1,GenX,9173678,5282202,4381543,900659,3891476,607534,55324,82127,64561,17566,55254,55254,0,927604,154280,87717,478668,387163,911719,144086,3926146,3922563,3048459,854780,740,18584,3583,5247532,32139285
2006:Q1,Millennial,453774,290688,196745,93944,163085,34256,3338,5622,0,5622,475,0,475,20260,8176,343,7189,1749,71520,10158,181430,181277,88767,92478,33,0,153,272343,6275110
2006:Q2,Silent,28622048,9166906,7856631,1310275,19455142,2498633,676841,1218892,918463,300429,542551,473131,69421,5536567,427911,233330,843127,4074158,3128794,274338,1844546,1835811,1254335,349657,5408,226412,8735,26777501,31688799
2006:Q2,BabyBoom,35689081,12984935,11113732,1871203,22704147,2086478,526480,838831,607965,230867,366052,318949,47103,5335716,497633,953172,2477257,5382658,3917533,322337,6203747,6192687,4950235,1037936,7027,197488,11060,29485334,44189244
